id,신고번호,신고일자,신고세관부호,수입신고구분코드,수입거래구분코드,수입종류코드,징수형태코드,운송수단유형코드,신고인부호,수입자,해외거래처부호,특송업체부호,HS10단위부호,적출국가코드,원산지국가코드,관세율,관세율구분코드,원산지표시유무코드,신고중량(KG),과세가격원화금액
3725,76071381,2021-02-11,33,B,11,21,14,50,4D88SMV,Y0YJZR7,R16YKS2,FTHR76,6403999000,IT,IT,0.0,FEU1,Y,4.0,1005.6
3726,69513810,2021-02-11,20,B,11,21,11,40,6069NL6,ILJK2HE,9QIF0MP,,8414599000,CN,CN,8.0,A,G,54.0,3461.4
3727,84981280,2021-02-11,40,B,11,21,11,10,0DNH6FX,YEK4WZ7,RMONC0I,5I78ZR,3926909000,CN,CN,6.5,C,G,242.6,145.56
3728,33219549,2021-02-11,40,B,11,21,14,40,DWNJQL8,5OQ6C4N,OIMCNMG,W6UCD9,3818001000,KR,KR,0.0,C,E,0.4,1288.36
3729,11245819,2021-02-11,13,B,11,21,14,50,7YU8J51,2WXHNYB,U9P7BZX,,710807000,CN,CN,27.0,C,G,40000.0,10608000.0
3730,60652869,2021-02-11,30,B,11,28,11,10,DJ1IDHC,1OGOBEV,IYLXP1B,,8536699000,DE,DE,0.0,FEU1,S,29.0,2032.9
3731,70642570,2021-02-11,20,B,11,21,11,40,DGIRSXL,XFJ9MMF,KV0I6ZC,,7113110000,CN,CN,8.0,A,Y,9.0,2614.5
3732,67202715,2021-02-12,13,B,11,21,11,10,6XOS75X,PE02RQ6,WIJJNG5,,709596000,IT,IT,2.4,FEU1,B,29.0,1777169.2999999996
3733,53833734,2021-02-12,30,B,11,21,43,50,K2UGEJV,4OU54MF,2RFS405,,8479821000,US,US,8.0,A,E,17.9,5627.759999999998
3734,57341140,2021-02-12,40,B,11,21,11,40,MKP9Y8X,UYKDFV4,RHV7VYT,,8531901000,CN,CN,0.0,C,S,7.7,18560.08
3735,60550573,2021-02-12,30,B,11,21,11,10,LIDFHWP,00F5KMD,OP6VNP5,,8708999000,CN,CN,8.0,A,B,133.6,935.2
3736,56361221,2021-02-12,13,B,29,21,43,10,0BJYE8O,40PU5SR,R8W7TFO,,9020009000,JP,US,8.0,A,Y,4.4,2934.8
3737,48003305,2021-02-13,20,B,11,21,43,10,I0NO0IU,3BFUK83,4U9QNHT,VVRZHC,8424899000,DE,DE,0.0,FEU1,S,610.0,1952.0
3738,11861079,2021-02-13,13,B,11,21,11,40,M4LHV6R,F6874AN,J9GUDGH,,6206401000,CN,CN,13.0,A,E,10.0,191.0
3739,64787203,2021-02-13,20,B,11,21,11,10,E95LJ9S,KQJJ2LA,4YJMNDP,,8424309000,CN,CN,8.0,A,Y,114.2,217436.8
3740,10721445,2021-02-13,30,B,11,21,11,10,TEZRJXM,ZCES2R0,Z13N8CV,,6214300000,CN,CN,8.0,A,S,43.0,4596.7
3741,94273165,2021-02-13,10,B,15,21,43,50,F86LJJM,6M5JRDV,SPMRN9P,,6505009090,CN,CN,8.0,A,Y,1.0,7.7
3742,27947267,2021-02-13,30,B,11,21,11,10,BMDTA5P,LG2FY43,KZS7UC4,,8516799000,QA,CN,8.0,A,Y,1.8,702.72
3743,12748721,2021-02-13,23,B,71,21,11,50,NL3G1LT,U208DXM,5P5WFT9,,3214109000,GB,GB,0.0,FEU1,G,8.5,1926.1
3744,61007802,2021-02-13,30,B,11,11,11,10,K43BSIF,CCOI39S,NUDKKEY,,8504319010,CN,CN,8.0,A,Y,3720.0,1225368.0
3745,76546463,2021-02-13,20,B,11,21,43,40,97ELD50,11AD6ZY,HBJXEK9,,9101110000,JP,CH,8.0,A,S,0.2,6777.8
3746,68403450,2021-02-13,62,B,15,21,14,50,QX23EJV,JG3TCYM,JRMWI04,,2106909099,CN,CN,3.2,FCN1,Y,6870.7,869143.5499999998
3747,63314580,2021-02-13,40,B,11,21,11,40,W8UXMQ2,2DVAQBN,ES6KNJT,,8542311000,US,US,0.0,C,G,0.1,202.82
3748,34474502,2021-02-13,20,B,11,21,11,10,WRS98AF,JQ72DVM,JYBGO4Z,,8536909090,US,MX,0.0,CIT,Y,1.0,39.2
3749,72314386,2021-02-13,21,B,21,21,11,40,IL0ECV3,1JPOPSH,JPSZ0GQ,,9021100000,US,MX,0.0,C,S,16.1,6871.480000000001
3750,11603566,2021-02-13,20,B,11,21,43,10,76NV527,3UC89IT,J52UCA9,,9018909080,CN,CN,8.0,A,Y,3254.0,728570.6
3751,90221334,2021-02-13,56,B,93,21,11,30,77FD4NP,FCXX13D,29OQ5V9,ALDCWV,6110200000,CN,CN,13.0,A,E,2.0,52.8
3752,71851568,2021-02-13,40,B,11,21,11,10,0CA1MYJ,PCW8KX7,HELA0FX,,8544422010,CN,CN,0.0,C,G,100.0,5570.0
3753,67057941,2021-02-13,40,B,11,21,11,10,2A154KV,Q6Y1IDJ,A4I88L7,,6211331000,MM,MM,0.0,FAS1,G,1192.5,229556.25
3754,40639932,2021-02-13,122,B,15,23,13,90,Z5UHCH2,MQKWUBC,UWJPRXO,BX52LT,2208709000,SG,IE,20.0,F,Y,1180.1,186219.78
3755,86308153,2021-02-14,20,B,11,21,11,40,62RAPC6,USZKXON,,,3002903090,RU,KR,0.0,A,Y,2.0,73840.0
3756,26308711,2021-02-14,40,B,11,21,11,40,C6MLPCX,NZJPE1C,EHXZ45Z,,4707100000,JP,JP,0.0,A,E,118560.0,924768.0
3757,21102198,2021-02-14,30,B,11,21,11,10,RBU0EEG,3GQAOA4,O6JLM7J,,7204210000,JP,JP,0.0,A,Y,1575000.0,23940000.0
3758,37331622,2021-02-14,30,B,11,21,11,10,UU95JKR,MQCTMG1,6LXW6IR,,3920620000,KR,CN,6.5,C,E,6.4,92.8
3759,79490081,2021-02-14,40,B,11,21,11,10,NU7GNZJ,D1E8LVY,5L6VTBJ,,8703241020,DE,DE,0.0,FEU1,G,2170.0,11284.0
3760,67191112,2021-02-14,30,B,11,21,11,10,6V8QPPW,QSBFCT0,IXHGLHQ,,8537109000,JP,JP,8.0,A,Y,20.0,6010.0
3761,61013441,2021-02-14,40,B,11,21,11,40,B7HSX3C,BP0RD28,3EVLVZQ,,8531201000,CA,US,8.0,A,Y,1.0,629.5
3762,14110301,2021-02-14,40,B,11,21,11,40,B7HSX3C,4D2NS7M,V7U393R,,8528521000,CN,CN,0.0,C,Y,4948.0,1916855.2
3763,89234280,2021-02-14,40,B,11,21,11,10,OZB7KED,AEOVSOK,,,710807000,CN,CN,27.0,A,Y,60000.0,15912000.0
3764,60647971,2021-02-14,40,B,11,21,11,10,OZB7KED,23R5OKH,IXHGLHQ,,2008119000,CN,CN,57.5,FCN1,E,12980.0,2889348.0
3765,42954528,2021-02-14,40,B,11,21,11,40,B7HSX3C,DZQYY9A,,,7326909000,HK,JP,8.0,A,Y,240.0,360.0
3766,27680976,2021-02-14,40,B,11,21,11,10,JYSUW86,VO6S4GJ,XUR1GYY,,9027100000,US,GB,0.0,C,E,0.5,794.6
3767,35997828,2021-02-14,40,B,11,21,11,40,97ELD50,S0MPEPK,7PN0VA5,,3922200000,CN,CN,0.0,FCN1,Y,2400.0,3404640.0
3768,59858676,2021-02-14,40,B,11,21,11,40,2ODETN4,WDSQYS7,,,1302199099,CN,CN,8.0,A,E,300.0,59280.0
3769,16092983,2021-02-14,40,B,11,21,11,40,CHDWCS6,5P44PNC,,,6206401000,CN,CN,13.0,A,E,9.0,171.9
3770,13009874,2021-02-14,40,B,11,21,11,10,B2O7CWF,X9IMQQG,,,9033000000,BR,BR,8.0,A,Y,562.5,621000.0
3771,51929093,2021-02-14,30,B,11,21,11,40,1XCM1XF,UA8079R,DQM902Q,,8541409022,KR,KR,0.0,C,Y,17885.0,681418.5
3772,73383284,2021-02-14,30,B,11,21,11,10,RXUA5V5,USZKXON,6ZQTY16,,6805200000,CN,CN,8.0,A,Y,12.0,294.0
3773,96489926,2021-02-14,30,B,11,21,11,40,B2O7CWF,USZKXON,,,5210390000,CN,CN,4.0,FCN1,E,35.0,70171.5
3774,42962029,2021-02-14,40,B,11,21,11,10,B7HSX3C,80HC2ZO,,,8108909000,US,US,8.0,A,Y,210.0,617589.0
3775,41890472,2021-02-14,40,B,11,21,11,40,UTNPOCA,I88KSKK,,,2930909099,JP,JP,6.5,C,Y,0.1,53.3
3776,22505961,2021-02-14,40,B,11,21,11,10,6V8QPPW,9TBAHY9,CUE6HJJ,,8533409000,US,JP,0.0,C,Y,0.0,0.0
3777,18251663,2021-02-14,40,B,11,21,18,40,LIDFHWP,B2SVOZ1,6Y9VCEM,,8536691000,CN,CN,0.0,C,Y,97.6,51113.12
3778,77640324,2021-02-14,40,B,11,21,11,10,KXJKVNF,8AVV3UQ,,,6214200000,KR,IT,8.0,A,E,1.0,114.0
3779,40352221,2021-02-14,20,B,11,21,11,10,NU7GNZJ,07ZAV4B,XUR1GYY,,8215999000,FI,CN,8.0,A,Y,20.0,7866.0
3780,44878780,2021-02-14,30,B,94,21,11,40,JYVH8IJ,NYODI3A,6ZQTY16,,8533409000,US,JP,0.0,C,B,0.0,0.0
3781,82083690,2021-02-14,20,B,11,21,11,40,SC03Z0S,7GQ4J6F,,,3907991000,CN,CN,2.6,FCN1,E,18000.0,2248200.0
3782,56116468,2021-02-14,30,B,11,21,11,10,OZB7KED,64C8FJA,BY60L9Z,,8209002090,TH,DE,8.0,A,Y,480.0,1889904.0
3783,35515239,2021-02-14,40,B,11,21,11,40,XCIAAPR,1ST6R17,,,9404210000,CN,CN,8.0,A,E,71.9,19513.66
3784,11251179,2021-02-14,40,B,11,21,11,10,B7HSX3C,L99UFBC,XOGGBMY,,9033000000,BR,BR,8.0,A,Y,562.5,621000.0
3785,91812103,2021-02-14,40,B,11,21,11,10,H343WBY,S5Y4T4H,L4G7RKB,,3926909000,CN,CN,6.5,C,E,77.0,46.2
3786,73606612,2021-02-14,40,B,11,21,11,40,B7HSX3C,40PU5SR,WNQ0V5L,,6813810000,IT,IT,0.0,FEU1,B,141.0,478187.4
3787,82105497,2021-02-14,40,B,11,21,11,40,1E7PNI5,40PU5SR,IW07OJT,,8103202000,KR,CN,3.0,A,G,0.1,141003.0
3788,79419213,2021-02-14,40,B,11,21,11,10,5QDXGSD,YL8OC1R,6ZQTY16,,8541409022,KR,KR,0.0,C,Y,17885.0,681418.5
3789,67446803,2021-02-14,40,B,11,21,14,40,UAU3QSC,BJGEC7J,BR4BBTT,,9030901000,JP,JP,0.0,C,G,12.0,28220.4
3790,86555212,2021-02-14,40,B,11,21,11,10,CC802L0,4D2NS7M,23RIU88,,3924909000,CN,CN,6.5,C,Y,1.0,1.1
3791,72287119,2021-02-14,16,B,11,21,11,10,G7PWLTZ,4D2NS7M,6Y9VCEM,,7204210000,JP,JP,0.0,A,E,1575000.0,23940000.0
3792,96928998,2021-02-14,30,B,11,21,11,40,6LV96I6,708A72F,,,8482102000,JP,JP,13.0,A,E,100.0,2730.0
3793,95039490,2021-02-14,30,B,11,21,11,10,8ADTPHV,RCBLCFH,0S4OCJP,,6802930000,CN,CN,8.0,A,Y,19900.0,214920.0
3794,78759971,2021-02-14,40,B,11,21,11,40,AX4CW6G,2YJ6NFF,,,3926909000,CN,CN,6.5,C,Y,47.6,28.56
3795,41026194,2021-02-14,40,B,11,21,11,40,C6MLPCX,BBCRK3B,,,3919100000,CN,CN,6.5,C,E,1445.0,18062.5
3796,82013438,2021-02-14,20,B,11,21,11,40,IL0ECV3,EWOYUZN,X3S3PP4,,4707300000,JP,JP,0.0,A,Y,74320.0,1605312.0
3797,16328055,2021-02-14,30,B,11,21,11,40,Y7GUHAF,4VXO9KJ,7PN0VA5,,6110301000,CN,CN,13.0,A,E,5.0,464.0
3798,41275966,2021-02-14,20,B,11,21,11,40,B7HSX3C,BP0RD28,,,7602000000,JP,JP,0.0,A,Y,40680.0,398664.0
3799,66380586,2021-02-14,40,B,11,21,11,10,UAU3QSC,UCZI1ZM,,,6913909090,CN,CN,4.2,FCN1,E,283.6,2977.8
3800,41062088,2021-02-14,40,B,11,21,11,40,XGAIPZH,55LF9TJ,,,9403209000,CN,CN,0.0,C,Y,7155.0,60817.5
3801,16640454,2021-02-14,40,B,11,21,11,40,8EF0CRI,RHHWF0C,,,9503003700,IT,CN,8.0,A,Y,0.7,5.53
3802,41341335,2021-02-14,20,B,11,21,11,40,B7HSX3C,PR11V5N,ORZ6CO0,,8536490000,MY,MY,8.0,A,Y,0.4,249.04
3803,64458736,2021-02-14,30,B,11,21,11,40,CXWWNWO,XDVCR7Y,3EVLVZQ,,3506911000,JP,JP,8.0,A,Y,0.2,310.22
3804,78666763,2021-02-14,40,B,11,21,11,10,UAU3QSC,2YJ6NFF,BXMYZOO,,6110909000,DE,DE,13.0,A,G,2.7,10.26
3805,34684864,2021-02-14,40,B,11,21,11,10,NB30P6B,6MQNIWS,23RIU88,,9506990000,CN,CN,3.2,FCN1,Y,1152.0,69350.40000000001
3806,55098066,2021-02-14,40,B,11,21,11,40,B7HSX3C,VDJ7QNA,1DWRP58,,2905122090,KR,KR,5.5,C,B,11000.0,2725800.0
3807,57809884,2021-02-14,16,B,11,21,11,10,A50EMTT,CNT4Y72,HUIKM4J,,2005599000,CN,CN,13.0,FCN1,G,4000.0,2050800.0
3808,70541311,2021-02-14,30,B,11,21,11,10,Y7GUHAF,F35YJ1F,UNCISOP,,2009311000,US,US,0.0,FUS1,Y,34000.0,19536400.0
3809,71327294,2021-02-14,40,B,11,21,11,40,UAU3QSC,KRXORQG,GKXFPGY,,8517189000,CN,CN,0.0,C,E,4668.0,17285137.2
3810,60698172,2021-02-14,20,B,11,21,11,40,SPKIA9H,LWXRX7T,,,9033000000,BR,BR,8.0,A,E,562.5,621000.0
3811,19250135,2021-02-14,13,B,11,21,11,10,A50EMTT,OLPIULW,3YNTXOU,,4821100000,JP,JP,0.0,C,E,8.0,8.8
3812,83155671,2021-02-14,40,B,11,21,11,40,DB7JDWC,CV0BX68,5B7GRVH,,3926909000,JP,JP,6.5,C,Y,0.2,0.12
3813,22388173,2021-02-14,30,B,11,21,11,10,X4YE5K6,VXG6QL7,UHTLFIC,,7307190000,CN,CN,3.2,FCN1,S,17874.0,291346.2
3814,63453076,2021-02-14,30,B,11,21,11,40,B2O7CWF,EWOYUZN,23RIU88,,2106909099,KR,CA,8.0,A,Y,0.0,0.0
3815,95043723,2021-02-14,30,B,11,21,11,40,6LV96I6,X9IMQQG,2OQZJ37,,3002903090,RU,KR,0.0,A,Y,2.0,73840.0
3816,70956888,2021-02-14,20,B,11,21,11,10,C6MLPCX,KRXORQG,,,8501520000,TW,TW,8.0,A,Y,516.0,7275.5999999999985
3817,54837661,2021-02-14,30,B,11,21,11,10,5U5EWL2,80HC2ZO,O60JH6U,,710807000,CN,CN,27.0,A,E,60000.0,15912000.0
3818,15771772,2021-02-14,40,B,11,21,43,40,0OC8112,H8JRSLI,2EEMBQH,,9506310000,JP,JP,8.0,A,E,55.9,24176.75
3819,51324048,2021-02-14,20,B,11,21,11,40,B2O7CWF,BSK79HV,IEVPZJV,,4707100000,JP,JP,0.0,A,S,118560.0,924768.0
3820,63327463,2021-02-14,40,B,11,21,11,40,KGKFG05,AEOVSOK,PDYT86E,,2106909099,KR,CA,8.0,A,Y,0.0,0.0
3821,22246928,2021-02-14,62,B,11,21,11,10,MUXZCRR,0MWEN7X,UL9ICID,FTHR76,3304991000,JP,JP,6.5,C,S,302.0,53786.2
3822,33086952,2021-02-14,40,B,11,21,11,10,NAQBR4A,Z55MB5Q,,,1605542091,CN,CN,14.0,FCN2,Y,11600.0,10979400.0
3823,47627947,2021-02-14,30,B,11,21,11,40,A7POIBB,6MQNIWS,87TO3QR,,8108909000,US,US,8.0,A,Y,210.0,617589.0
3824,53967843,2021-02-14,16,B,11,21,43,40,X4WUP3G,RXGZFJ7,DCJBNZG,EJSCB4,8471601030,CN,CN,0.0,C,S,3.0,710.0999999999998
3825,14509021,2021-02-14,20,B,11,21,11,10,B7HSX3C,1S7A9GO,530LFCI,,7326909000,CN,CN,8.0,A,Y,27.0,40.5
3826,92584187,2021-02-14,40,B,11,21,11,10,D0QBCYM,PR11V5N,L2SX065,,6307909000,CN,CN,4.0,FCN1,E,291.0,669.3
3827,97951115,2021-02-14,40,B,11,21,11,40,NJVSADX,PAFPSRZ,UNCISOP,,8486904020,TW,US,0.0,CIT,E,228.0,33333.6
3828,39205285,2021-02-14,30,B,11,21,11,40,8ADTPHV,40PU5SR,41W8AHR,,8537109000,VN,KR,0.0,CIT,Y,1650.0,495825.0
3829,87048797,2021-02-14,30,B,11,21,11,40,7OB24ZT,IQQN0GO,,,2508100000,TR,TR,3.0,A,Y,2819.6,64568.84
3830,83012782,2021-02-14,30,B,11,21,11,40,90QOU11,RHHWF0C,,,8479899099,PH,KR,8.0,A,Y,1880.0,3948.0
3831,59360097,2021-02-14,40,B,11,21,11,10,BXTMU7D,WRRXT58,IXHGLHQ,,2905122090,KR,KR,5.5,C,Y,11000.0,2725800.0
3832,92908449,2021-02-14,40,B,11,21,11,40,B7HSX3C,USZKXON,,,3907991000,CN,CN,2.6,FCN1,B,18000.0,2248200.0
3833,65378152,2021-02-14,20,B,11,21,11,40,ZQJIYI3,EWOYUZN,23RIU88,,8508702000,US,MY,8.0,A,B,9.8,756.5600000000002
3834,51918831,2021-02-14,30,B,11,21,43,40,6V8QPPW,MFK2IWG,ZF4LHEC,,7113192000,JP,JP,8.0,A,S,1.0,1729.8
3835,17755913,2021-02-14,40,B,11,21,11,40,Q8HMP9E,7KGLWW5,UHTLFIC,,1208100000,KR,UA,3.0,A,E,12000.0,4008000.0
3836,55732799,2021-02-14,30,B,11,21,11,40,OZB7KED,1OQ5SZB,3EVLVZQ,,5208390000,IT,IT,0.0,FEU1,G,0.5,465.85
3837,25257292,2021-02-14,62,B,87,11,11,10,D7YU1I2,STQ3E9X,HYNAG6V,MELYTX,6109101000,IT,IT,0.0,FEU1,G,3.0,46.8
3838,84927786,2021-02-14,40,B,11,21,11,40,6LV96I6,2W5XGPH,627L3PQ,,6913909090,CN,CN,4.2,FCN1,Y,697.6,7324.8
3839,62540508,2021-02-14,40,B,11,21,11,10,AX4CW6G,BF3FG9A,,,8466940000,CN,CN,8.0,A,Y,109.8,17578.98
3840,53241886,2021-02-14,40,B,11,21,11,40,PF1L1IG,NZGIT37,,,1208100000,KR,UA,3.0,A,B,12000.0,4008000.0
3841,73565718,2021-02-14,20,B,11,21,11,40,C6MLPCX,HQGLJY9,37FNJH5,,203299000,US,US,0.0,FUS1,E,23452.3,9296491.72
3842,70830206,2021-02-14,40,B,11,21,11,40,FP0PREQ,BSK79HV,ES6KNJT,,3002903090,RU,KR,0.0,A,B,2.0,73840.0
3843,56682146,2021-02-14,30,B,11,21,11,10,C6MLPCX,5CVZ9OC,UEFQLGF,,3926909000,CN,CN,6.5,C,G,0.5,0.3
3844,61419247,2021-02-14,30,B,11,21,11,40,37P1HWU,VHDT220,XUR1GYY,,7117199000,JP,JP,8.0,A,E,1.0,1.8
3845,30597608,2021-02-14,40,B,11,21,11,10,PTZA4DW,FUSIRJS,R578CH8,,2009110000,US,US,0.0,FUS1,E,34952.0,30090176.8
3846,94982220,2021-02-14,20,B,11,21,11,10,1556AQV,EEIK8XF,6ME4ZM7,,3204119000,CN,CN,0.0,P3,Y,2000.0,744600.0
3847,32047086,2021-02-14,40,B,11,21,11,40,37P1HWU,SCB8TNM,PDYT86E,,8536490000,MY,MY,8.0,A,Y,0.4,249.04
3848,40721451,2021-02-14,20,B,11,21,11,10,90QOU11,PJCVYHO,M2QVW25,,8509804000,CN,CN,0.0,FCN1,G,10240.0,24131584.0
3849,31110571,2021-02-14,40,B,11,21,11,10,6LV96I6,ERBL122,LSITAA8,,6109101000,HK,CN,13.0,A,S,90.0,1404.0
3850,88466858,2021-02-14,20,B,11,21,11,10,X2D9TDI,EWOYUZN,60WI5GW,,2204299000,AU,AU,15.0,F,B,76.1,31147.73
3851,34404415,2021-02-14,40,B,11,21,11,40,E0AGTLM,5LBE7EJ,2OQZJ37,,3923500000,CN,CN,0.0,FCN1,E,230.0,1748.0
3852,31553463,2021-02-14,40,B,11,21,11,40,SPKIA9H,A54B3G6,,,8108909000,US,US,8.0,A,E,210.0,617589.0
3853,37032739,2021-02-14,30,B,11,21,11,40,QFX9UAR,MFRTZ9I,XOGGBMY,,7404000000,JP,JP,0.0,A,E,68620.0,404858.0
3854,23171152,2021-02-14,40,B,11,21,11,10,D88DTE8,HFNLNJR,06Y9K66,,8481809000,VN,VN,8.0,A,G,14.4,168.48
3855,33832940,2021-02-14,20,B,11,21,11,10,B2O7CWF,H920U30,U8M4Z4C,,3924909000,JP,JP,6.5,C,E,11.9,13.090000000000002
3856,52177326,2021-02-14,20,B,11,21,11,10,MRI5C77,BSK79HV,BXMYZOO,,3002903090,RU,KR,0.0,A,Y,2.0,73840.0
3857,56012167,2021-02-14,40,B,11,21,11,10,B7HSX3C,U5QXGVW,,,8501520000,TW,TW,8.0,A,B,516.0,7275.5999999999985
3858,11291389,2021-02-14,40,B,11,21,11,40,GLV0FEA,USZKXON,VDY9HIP,,3816001000,CN,CN,1.9,FCN1,E,50000.0,8710000.0
3859,95848123,2021-02-14,30,B,11,21,11,10,N1LOTGT,Z5ODUVU,HVSGXVK,,8515199000,TW,TW,8.0,A,G,32.4,107156.52
3860,94192551,2021-02-14,30,B,11,21,11,10,OZB7KED,7VL1F4J,S07J714,,3705009010,JP,JP,0.0,CIT,S,0.5,56657.5
3861,30127402,2021-02-14,40,B,11,21,11,40,6P5MXLM,H20YBQB,6ZQTY16,,2508100000,TR,TR,3.0,A,E,2819.6,64568.84
3862,44523078,2021-02-14,30,B,11,21,11,40,R3N6ZU4,E9PBWVN,3EVLVZQ,,2106909099,FR,FR,0.0,FEU1,Y,700.0,88550.0
3863,64219396,2021-02-14,30,B,11,21,11,40,NJVSADX,708A72F,,,8517189000,US,CN,0.0,C,E,50.2,185885.58
3864,29920811,2021-02-14,20,B,11,21,11,40,DOA1EGY,USZKXON,,,3920620000,KR,CN,6.5,C,E,6.4,92.8
3865,95101031,2021-02-14,40,B,11,21,11,40,B28XSP7,PGFIIBR,O60JH6U,,8544422010,CN,CN,0.0,C,E,1900.4,105852.28
3866,94165765,2021-02-14,20,B,11,21,43,10,TPQTA2O,F31QSOH,FDGZMP5,,8471601090,CN,CN,0.0,C,E,1500.0,26400.000000000004
3867,52021916,2021-02-14,30,B,11,21,11,40,2GQ4CZY,52V8T8F,PG9YRSB,,7117192000,CN,CN,8.0,A,B,2.0,24.0
3868,29154447,2021-02-14,20,B,11,21,11,40,6V0LO4Q,NXZGW6G,7DHR3XL,,8439990000,ID,ID,8.0,A,G,5600.0,1108800.0
3869,89212538,2021-02-14,40,B,11,21,11,40,DN7LBUR,XTI84QD,,,2905122090,KR,KR,5.5,C,Y,11000.0,2725800.0
3870,17292684,2021-02-14,20,B,11,21,11,10,Z7L3ZTJ,ST750VJ,IR57BHP,,306959030,VN,VN,15.2,FVN1,E,10120.0,2653464.0
3871,48807311,2021-02-14,30,B,11,21,11,10,Y7GUHAF,VO6S4GJ,,,6208221000,CN,CN,13.0,A,E,1315.0,340059.0000000001
3872,12976709,2021-02-14,30,B,11,21,11,10,BYUUDT8,V2IN3RN,FYMDEBY,,4016999000,CN,CN,8.0,A,E,0.5,9.05
3873,64309466,2021-02-14,20,B,11,21,11,40,B7HSX3C,GA9DBR9,2OQZJ37,,6211331000,VN,KR,13.0,A,S,104.0,20020.0
3874,62987277,2021-02-14,30,B,11,21,11,40,KGKFG05,TQEVPHY,BXMYZOO,,3924909000,CN,CN,6.5,C,B,1.0,1.1
3875,44964916,2021-02-14,10,B,94,27,11,10,6V0LO4Q,3IC2DQV,NUT0O68,,6110301000,CN,CN,13.0,A,E,5.0,464.0
3876,27880411,2021-02-14,30,B,11,21,11,10,RBU0EEG,CIB86F7,XOGGBMY,,3926909000,CN,CN,6.5,C,Y,54.0,32.4
3877,14725714,2021-02-14,40,B,11,21,11,40,1TX0XPN,BSK79HV,,,106199000,US,US,0.0,FUS1,Y,60.0,649428.0
3878,61173806,2021-02-14,30,B,11,21,11,10,158PVN2,WU8WIWG,83UQB74,,8544422010,CN,CN,0.0,C,E,1900.4,105852.28
3879,47977424,2021-02-14,20,B,11,21,11,40,Q8HMP9E,ME9VO99,249LO7A,,8541109000,KR,MY,0.0,C,E,58.2,5790.9000000000015
3880,93804279,2021-02-14,20,B,11,21,11,40,RBU0EEG,GAZWHE9,A70MDRN,,9403209000,CN,CN,0.0,C,E,1800.0,15300.0
3881,38599744,2021-02-14,30,B,11,21,11,40,NAILZPA,RHHWF0C,,,3926909000,CN,CN,6.5,C,Y,47.6,28.56
3882,48869400,2021-02-14,40,B,11,21,11,10,RXUA5V5,BSK79HV,BXMYZOO,,7602000000,JP,JP,0.0,A,E,40680.0,398664.0
3883,34573351,2021-02-14,30,B,11,21,11,40,UOOH9ZX,JS5PGYB,HKS703G,,3920620000,KR,CN,6.5,C,Y,6.4,92.8
3884,93118480,2021-02-14,40,B,11,21,11,40,C6MLPCX,FVV6JU0,,,6211499000,GB,PK,13.0,A,E,9.4,1227.64
3885,79005256,2021-02-14,40,B,11,21,11,40,97ELD50,KJFTZTU,VDY9HIP,,1208100000,KR,UA,3.0,A,E,12000.0,4008000.0
3886,42450735,2021-02-14,30,B,11,21,11,40,C6MLPCX,4VXO9KJ,PTGAIHC,,8541109000,KR,MY,0.0,C,Y,58.2,5790.9000000000015
3887,15080878,2021-02-14,40,B,11,21,11,10,575N8BW,HH8UUVP,ONKQE2Z,,8466100000,BR,US,8.0,A,E,1.4,1526.4199999999996
3888,97872902,2021-02-14,30,B,11,21,11,10,VK8SOUK,888WKP3,,,3002903090,RU,KR,0.0,A,Y,2.0,73840.0
3889,11807202,2021-02-14,30,B,11,21,11,40,6LV96I6,1ST6R17,GQ8AZJ8,,5208390000,IT,IT,0.0,FEU1,E,0.5,465.85
3890,57831874,2021-02-14,20,B,11,21,11,10,PTZA4DW,LSKUSNM,BXMYZOO,,8108909000,US,US,8.0,A,Y,210.0,617589.0
3891,21649166,2021-02-14,40,B,11,21,11,10,62RAPC6,O2JNKLU,Z64QME2,,2904990000,KR,IN,5.5,C,E,0.1,86.41000000000003
3892,79571726,2021-02-14,40,B,11,21,11,40,6V8QPPW,5SIK18R,,,8108909000,US,US,8.0,A,E,210.0,617589.0
3893,69178853,2021-02-14,40,B,11,21,11,10,SV1VZBU,9KQBFDU,ZV1WALH,,3816001000,CN,CN,1.9,FCN1,Y,50000.0,8710000.0
3894,15964067,2021-02-14,30,B,11,21,11,10,3Z185QT,AEO4J54,BKCZRN5,,710807000,VN,VN,27.0,A,E,72000.0,19094400.0
3895,39962678,2021-02-14,30,B,11,21,11,40,OWUMVGF,CBZU3TU,,MWIDNS,8541409022,KR,KR,0.0,C,E,57477.0,2189873.7
3896,74539840,2021-02-14,40,B,11,21,11,40,0597DNU,I88KSKK,V72W7CB,,7306909000,CN,CN,0.0,FCN1,Y,300.0,7770.0
3897,76113425,2021-02-14,40,B,11,21,11,10,B2O7CWF,BSK79HV,BKCZRN5,,7117199000,CN,CN,8.0,A,E,2.0,3.6
3898,24936093,2021-02-14,40,B,11,21,11,40,UFO3ZSU,KS8SN6O,PKFR57Q,,6202920000,VN,VN,0.0,FVN1,E,505.8,710446.6799999998
3899,60725253,2021-02-14,40,B,11,21,11,40,TEZRJXM,LKQA99V,XUR1GYY,,7602000000,JP,JP,0.0,A,B,40680.0,398664.0
3900,28187053,2021-02-14,40,B,11,21,11,40,DOA1EGY,5P44PNC,WPE9IK0,,3002903090,RU,KR,0.0,A,Y,2.0,73840.0
