id,신고번호,신고일자,신고세관부호,수입신고구분코드,수입거래구분코드,수입종류코드,징수형태코드,운송수단유형코드,신고인부호,수입자,해외거래처부호,특송업체부호,HS10단위부호,적출국가코드,원산지국가코드,관세율,관세율구분코드,원산지표시유무코드,신고중량(KG),과세가격원화금액
3300,27080653,2021-05-04,40,B,11,21,43,10,SC03Z0S,ZMDOJGK,LMHFBMC,,5208120000,PK,PK,10.0,A,Y,13986.0,8248942.8
3301,22471812,2021-05-04,40,B,80,21,11,40,UOOH9ZX,G8XLTSI,,W6UCD9,8508111000,HK,CN,8.0,A,G,3.0,2606.100000000001
3302,65121891,2021-05-04,40,B,11,21,14,10,DB9B0VN,8GDLJSC,5C5RKXQ,,3809910000,CN,CN,6.5,C,S,45.0,8190.0
3303,77990816,2021-05-04,40,B,11,21,43,40,H3RWZG0,RCBLCFH,Y353429,W6UCD9,8703239020,DE,DE,0.0,FEU1,S,2100.0,20370.0
3304,27146290,2021-05-04,40,B,11,21,11,40,6RV6BNL,UGRKNLL,ZSQA3KU,,9503003500,CN,CN,0.0,FCN1,G,600.0,275280.0
3305,53466456,2021-05-04,20,B,11,21,11,40,YAHFNQL,G553U3V,DCJBNZG,,307432090,VN,VN,5.0,FAS1,Y,120.0,28692.0
3306,52898123,2021-05-04,40,B,11,21,43,10,H3RWZG0,I0N9UBV,IWPIIW4,,3304991000,JP,CN,6.5,C,G,0.5,89.05
3307,14325666,2021-05-04,20,B,29,21,43,10,LZ4QSVV,L219OA7,23RIU88,,3926909000,CN,CN,3.4,FCN1,E,40.0,24.0
3308,77835374,2021-05-04,10,B,89,11,43,50,VR0AM2A,50KL2OU,SCHXAZM,,6208921000,CN,CN,5.2,FCN1,S,73.0,6029.799999999998
3309,10885415,2021-05-04,30,B,11,21,11,40,L5GONLU,3Z5L1PO,C74VQDZ,,7117199000,JP,FR,8.0,A,S,0.1,0.18
3310,33379463,2021-05-04,40,B,11,21,11,10,1RZFN63,UG4GNUE,,,9032200000,CN,CN,0.0,CIT,E,1.6,10440.0
3311,46467382,2021-05-04,20,B,11,21,11,10,E3Q8ABV,6MQNIWS,HGQD8LY,,1605542099,CN,CN,13.0,FCN2,B,2500.0,2353750.0
3312,95766347,2021-05-04,30,B,11,21,14,10,4NJOZ3J,1RZ4V98,MDJTXU2,,4202999000,CN,CN,8.0,A,B,19.3,187.21
3313,60121831,2021-05-04,40,B,11,21,43,40,43MSLZK,NI19P46,LTPAO80,VZIZJJ,5911900000,US,US,8.0,A,E,11.1,66.6
3314,59819110,2021-05-04,12,B,11,21,11,10,UOOH9ZX,Q9VZU32,R6VIWG6,,2102204090,CN,CN,0.0,FCN1,Y,1000.0,2347700.0
3315,43738189,2021-05-04,40,B,11,21,11,40,OIQKQ7T,KA7CMZS,OTGNY07,,4202322000,CN,CN,8.0,A,B,152.0,2249.6
3316,84116766,2021-05-04,20,B,11,21,18,40,EV8Z6CM,I2TQSN7,OLLTQ28,,6404199000,CN,CN,9.1,E1,E,29.0,7766.200000000002
3317,69976120,2021-05-04,40,B,11,21,11,40,WW4FGVY,JFP1BBW,6LSDQYY,,9503003919,HK,CN,8.0,A,G,49.9,3338.3100000000004
3318,94733806,2021-05-04,30,B,11,21,11,10,5PDPMM1,TJ4HFIA,CWISBRH,,8456400000,VN,CN,8.0,A,E,38.0,85503.8
3319,36899141,2021-05-04,40,B,11,21,11,40,9VBV1B6,QVP4XSF,NPKQ6XY,,8703401000,JP,JP,8.0,C,E,1720.0,11499920.0
3320,45573940,2021-05-04,16,B,11,21,14,10,GHEKNRK,QTPRNFF,0PB7T43,W6UCD9,8413609090,IT,IT,0.0,FEU1,S,6000.0,280800.0
3321,29382839,2021-05-04,20,B,11,21,11,10,JJ1D4WY,VR52AUR,ZYZ8542,,2931909099,DE,DE,0.0,FEU1,S,300.0,95070.0
3322,17078801,2021-05-04,13,B,11,21,14,10,SZY9XLJ,Q3J1HYP,DMZ4LXB,,3002904000,JP,JP,0.0,C,G,100.0,93440.0
3323,11332135,2021-05-04,40,B,11,21,11,10,RUQ523G,5EJ36OK,MVU85ZW,,8536699000,JP,MY,8.0,A,S,3.0,210.3
3324,48589830,2021-05-04,40,B,87,21,18,40,Q8HMP9E,5WREDVW,EJHUWVL,W6UCD9,9506399000,CN,CN,8.0,A,Y,4.5,120.15
3325,42531649,2021-05-04,40,B,11,21,11,10,AX4CW6G,LGIETT4,T92NP86,,3305909000,NL,DE,5.0,A,G,3319.5,861742.2000000002
3326,52529746,2021-05-04,40,B,11,21,43,40,I78OVK0,IWH4YJJ,SQAAOG6,W6UCD9,9606299000,IT,IT,8.0,A,E,0.2,7.56
3327,78949311,2021-05-04,40,B,11,21,43,40,Q4SMFNB,QNSG0IU,73IBEM8,,8501311090,CN,CN,3.2,FCN1,Y,23.0,52495.2
3328,32928565,2021-05-04,20,B,11,21,11,40,7PILEJR,RR1JDED,NKSHF4C,,3101001090,JP,JP,6.5,C,Y,1732200.0,63918180.0
3329,34312225,2021-05-04,20,B,11,21,11,10,OV54UIJ,WQ6AC41,YLSHCWD,,7006009000,CN,CN,8.0,A,Y,1766.0,609799.8
3330,33537673,2021-05-04,20,B,11,11,11,10,RZXCX7U,D0BPP75,ZYZ8542,,8504402019,CN,CN,4.2,FCN1,G,1650.0,1034385.0
3331,99784694,2021-05-04,40,B,11,21,43,40,AX4CW6G,52V8T8F,XU99J2M,,3907991000,JP,JP,6.5,C,G,21887.0,2733686.3000000003
3332,11473816,2021-05-04,40,B,11,21,11,40,U8YJ1TN,ZJSGYKK,SVEIL47,,3926400000,CN,CN,0.0,FCN1,S,300.0,1170.0
3333,27993720,2021-05-04,30,B,11,21,11,40,D7YU1I2,YLMDDPF,REXOXCR,,8714990000,IT,TW,8.0,A,Y,4.3,28.81
3334,86838095,2021-05-04,20,B,11,21,11,40,GUBK2FH,N7GBX3D,UPKVNZ1,,9504903000,CN,CN,0.0,C,E,10.0,515.0
3335,48014405,2021-05-04,20,B,11,21,11,40,WS7HRMI,O7FT8TY,UB4C1VU,,3306100000,US,US,0.0,FUS1,G,8471.3,1573120.4099999997
3336,93085876,2021-05-04,20,B,11,21,11,10,30KWO4D,8X4LHPK,TZZCA8K,,9032101090,JP,JP,8.0,A,G,0.2,449.98
3337,97791993,2021-05-04,40,B,94,23,14,10,WBQKENF,B8BW7L7,KQBEAXF,,6111902000,CN,CN,8.0,A,G,1.7,929.9
3338,69555875,2021-05-04,16,B,89,21,43,40,H4TRKS6,Q9QU318,BZWBORZ,,8409992000,TH,TH,8.0,A,B,135.5,118548.95
3339,75374197,2021-05-04,30,B,11,21,11,10,TEZRJXM,U54U5XZ,Q83K2Y7,,3406000000,FR,FR,6.5,C,E,1.9,90.82
3340,45454132,2021-05-04,40,B,11,21,11,40,2ETJ08K,2FSEHD9,ODDE9UF,,8547900000,CN,CN,8.0,A,E,54.0,2192.4
3341,83820283,2021-05-04,40,B,11,21,11,10,YBWV8P1,UMZZ14W,8DDG2A9,,3824999041,CN,CN,0.0,FCN1,Y,123.6,18873.72
3342,60150290,2021-05-04,40,B,11,21,14,40,RHMRDDK,4LC6T59,B81PZG5,,6206401000,CN,CN,6.5,E1,E,43.3,827.03
3343,97145316,2021-05-04,40,B,11,21,14,40,X6BHPT7,IORYHYR,23KOWEH,,6109903010,CN,CN,8.4,FCN1,E,0.5,31.25
3344,37011026,2021-05-04,30,B,11,21,11,10,GKIYMO3,EGER3KO,JJFRWAH,,7117191000,CN,CN,8.0,A,G,1.7,115.94
3345,34926395,2021-05-04,40,B,11,21,11,10,ZZR1LT6,569S61I,P8B16SX,,4202921090,CN,CN,2.4,FCN1,G,249.3,149.58
3346,91948136,2021-05-04,20,B,11,21,11,10,OZB7KED,3IAV9EO,G9SZJK3,,7326909000,CN,CN,0.0,FCN1,S,224.3,336.4500000000001
3347,20418154,2021-05-04,20,B,11,11,11,40,JLSFRP0,KP1N9ZD,BVO3VTZ,,710807000,CN,CN,27.0,A,Y,120000.0,31824000.0
3348,87032408,2021-05-04,40,B,87,23,11,10,72BHKZS,XU5TGI9,81IHBN4,VZIZJJ,8504403090,CN,CN,2.4,FCN1,S,32.9,891.59
3349,49991255,2021-05-04,30,B,11,21,11,10,KXJKVNF,BMUEU6V,GUM89J7,,3926909000,CN,CN,6.5,C,E,0.5,0.3
3350,55043321,2021-05-04,16,B,11,21,11,10,718GTAV,MWLFJ14,9AT6CLS,,8451509000,CN,CN,0.0,FCN1,Y,1186.0,396124.0
3351,95000476,2021-05-04,40,B,94,21,43,10,30KWO4D,E808G5S,IU5QO7Q,,6205909000,DE,DE,13.0,A,G,9.0,877.5
3352,50728688,2021-05-04,40,B,94,21,43,40,Z7L3ZTJ,56Z7XT2,DSSX3VP,W6UCD9,2934999090,IN,IN,0.0,FIN1,G,1040.0,648336.0
3353,32253089,2021-05-04,40,B,11,21,43,40,AZI5L7O,Z63A8U0,AJ7G9M6,,8416909000,CN,CN,3.2,FCN1,Y,180.0,97434.0
3354,78550312,2021-05-04,33,B,11,21,43,10,N12W66C,AUNYBCR,K8J5DGF,,2103909090,TH,TH,8.0,A,E,1454.4,39268.8
3355,24729271,2021-05-04,40,B,11,21,43,10,S1N2WHR,TK1B464,T7JQGZF,W6UCD9,6211499000,US,US,13.0,A,E,3.3,430.98
3356,36639949,2021-05-04,20,B,11,21,11,10,M4LHV6R,PRTVYKD,MM353RG,,6004100000,CN,CN,10.0,A,G,6.0,1258.1999999999996
3357,83942459,2021-05-04,16,B,11,21,11,10,B7HSX3C,NGW63JN,R4ZGF06,,6810999000,CN,CN,0.0,FCN1,E,1497.0,81586.5
3358,99167782,2021-05-04,40,B,11,21,14,40,XVX5U3F,2Q3GJBZ,Y2O85RQ,,8516900000,CN,CN,4.8,FCN1,Y,120.0,156.0
3359,78917246,2021-05-04,40,B,87,21,18,40,DWNJQL8,0TWLAG1,,MWIDNS,9105990000,CN,CN,8.0,A,E,3.0,469.5
3360,37969353,2021-05-04,40,B,11,21,11,40,89L3UKQ,ND3V6H0,GTNGV2V,,7204210000,US,US,0.0,A,G,18670.0,283784.0
3361,24932510,2021-05-04,30,B,11,21,11,40,B7HSX3C,VXG6QL7,DYN23SC,,8708999000,CN,CN,8.0,A,E,58.0,406.0
3362,27318637,2021-05-04,10,B,11,11,11,10,MKP9Y8X,0EWF1AF,721AJCO,,2914199000,US,US,0.0,FUS1,Y,17472.4,19689647.56
3363,21969519,2021-05-04,30,B,11,21,11,10,6JX3RY5,M7QTF08,3YX2U7K,,7204490000,JP,JP,0.0,A,E,6850.0,18495.0
3364,79919829,2021-05-04,30,B,87,11,11,40,A28MFR3,LDX5ZNQ,I1BNBMX,MWIDNS,9401719000,CN,CN,0.0,C,G,2376.0,661953.6000000001
3365,86065270,2021-05-04,40,B,11,21,43,40,IL0ECV3,HFVWJ5F,Z64QME2,BX52LT,4202122000,KR,CN,8.0,A,E,17.0,1208.6999999999996
3366,58838082,2021-05-04,13,B,11,21,11,10,KWSE1HX,2U2G1N7,85Z4DQK,,8518299000,US,US,0.0,FUS1,G,613.0,58357.6
3367,32032987,2021-05-04,40,B,11,21,43,40,XGAIPZH,X675X6Z,EKKQD34,,6913109090,US,GB,8.0,A,S,1.0,82.8
3368,70702218,2021-05-04,30,B,11,21,11,10,UOOH9ZX,WF28BTN,FBRCT6A,,2936279000,AE,IN,6.5,C,B,25.0,25095.0
3369,29130404,2021-05-04,20,B,11,21,18,10,Y0KMN48,7NT44EZ,3FQW7N1,MWIDNS,2008979000,CN,CN,45.0,A,Y,1121.2,616435.76
3370,84543180,2021-05-04,20,B,94,21,11,40,5WBN4AQ,Z2TL673,7VQZ7FD,,8541402090,CN,CN,0.0,CIT,E,0.4,81.88
3371,81724191,2021-05-04,40,B,87,21,11,40,JYSUW86,4BKZBKS,OJP0SXE,W6UCD9,8708999000,GB,GB,0.0,FEU1,E,0.5,3.5
3372,69225293,2021-05-04,20,B,11,21,43,10,FP0PREQ,RCFR73J,57088JQ,,710802000,CN,CN,27.0,C,E,49000.0,14366800.0
3373,87717387,2021-05-04,30,B,22,23,14,10,EI3O1IU,WZ2PLL4,249LO7A,,7616999090,HK,TW,8.0,A,E,3.6,45.0
3374,15542095,2021-05-04,30,B,11,21,14,10,FP0PREQ,HE5KQ2R,,,5512191000,CN,CN,10.0,A,Y,400.0,58440.0
3375,95332433,2021-05-04,40,B,11,21,11,40,MZ7PLV9,AI9JAMU,SEEUEGI,,4402909000,PH,PH,0.0,FAS1,G,115000.0,14064500.0
3376,64957817,2021-05-04,40,B,11,21,43,10,4NJOZ3J,2Y8YTA0,O43S2D8,,8544422090,DE,DE,8.0,A,E,0.1,2.99
3377,34124780,2021-05-04,20,B,11,21,11,40,FFYQIST,MZQ7M2V,NGA6SGX,,8539323000,DE,DE,0.0,FEU1,Y,234.0,649092.6
3378,57042424,2021-05-04,20,B,11,21,11,10,TWNONMM,K0YPT10,0VVA70J,,4821100000,JP,JP,0.0,C,G,2.9,3.19
3379,31720316,2021-05-04,30,B,11,21,11,10,Z9575WL,W91SJK0,OK2FA8E,,8543702090,CN,CN,0.0,FCN1,E,450.0,5220.0
3380,58601618,2021-05-04,20,B,15,21,14,40,S4YIG83,YO3N8YV,0O09UQL,,7606120000,CN,CN,5.6,FCN1,Y,26655.0,15937024.5
3381,75131519,2021-05-04,30,B,11,21,14,10,RBU0EEG,XAI29G0,XA46VBO,,5210320000,JP,JP,10.0,A,Y,94.4,131093.28
3382,46515321,2021-05-04,20,B,11,21,43,10,FVI4U22,R26Q387,5T8M5R0,,9503003800,CN,CN,2.4,FCN1,B,6897.6,868407.8400000002
3383,29370652,2021-05-04,40,B,94,21,11,40,UC4ELM9,8YQUEYT,PWWOV3E,EIZP3I,8518220000,CN,CN,6.0,C,G,190.4,27017.76
3384,33920128,2021-05-04,30,B,11,21,11,10,F463TSU,0PUI6Q3,5D0TSD0,,7410110000,DE,DE,0.0,FEU1,G,1838.6,1677906.36
3385,88606081,2021-05-04,20,B,11,21,11,10,PF1L1IG,X7OEYM8,UNCISOP,,6505009011,CN,CN,0.0,FCN1,B,36.0,421.2
3386,52204742,2021-05-04,40,B,11,21,11,10,PF1L1IG,FNYO2E9,REPR4IS,MWIDNS,6108210000,CN,CN,13.0,A,E,100.0,5550.0
3387,38724651,2021-05-04,30,B,11,21,11,10,R5P6P4N,TU5JL6Q,V2KCOV7,,9102219000,HK,TH,8.0,A,G,5.8,32405.76
3388,38470839,2021-05-04,40,B,11,21,11,10,OQY4ZUC,YSNO8LU,GYUWEBR,,3402110000,JP,JP,8.0,A,S,3200.0,401280.0
3389,76699580,2021-05-04,40,B,11,21,14,40,EDQK0LQ,NFHS86H,Y0LJJDF,,8516290000,CN,CN,0.0,FCN1,E,4079.2,27330.64
3390,76956055,2021-05-04,40,B,11,21,11,40,NMUDCWY,1ZNY80M,XEAPFE4,,5208490000,CN,CN,3.0,FCN1,E,20.0,32652.0
3391,41732486,2021-05-04,40,B,11,21,11,10,3TB06TL,S1HKMPC,Z64QME2,,8528722020,CN,CN,2.4,FCN1,B,19816.4,7207224.680000002
3392,76698029,2021-05-04,40,B,11,21,14,40,M65J4QO,GOSL6NV,88CJF2E,W6UCD9,5204110000,IT,IT,8.0,A,Y,0.4,41.56
3393,38213627,2021-05-04,30,B,11,21,43,40,R5P6P4N,TQBDUDC,CA90GE6,,6404191000,CN,CN,5.2,FCN1,E,92.5,17880.25
3394,43289109,2021-05-04,13,B,11,21,11,40,NB30P6B,6KDZ6WX,5AF32DT,,3926909000,CN,CN,3.9,FCN1,E,3458.0,2074.8
3395,23772394,2021-05-04,40,B,11,21,11,40,9Z8AYH4,WGUPM41,I6PJM31,,7318152000,US,US,8.0,A,Y,2.8,6.16
3396,83457369,2021-05-04,20,B,96,21,43,40,TWNONMM,PHYNFNZ,4YJMNDP,,8213009000,CN,CN,3.2,FCN1,E,95.0,3144.5
3397,83388324,2021-05-04,20,B,11,21,11,10,8JZQVWS,N54KVZZ,3K5641X,,9503003300,CN,CN,0.0,C,S,5591.8,686673.04
3398,84539934,2021-05-04,40,B,11,21,11,40,PF1L1IG,GAZWHE9,IS1YATG,MWIDNS,6909190000,US,KR,8.0,A,G,9.1,2093.91
3399,44487881,2021-05-05,13,B,11,21,43,90,JUL6LXF,I5HJTMC,ND7VZAO,W6UCD9,8301401010,CN,CN,8.0,A,B,20.0,12396.0
3400,40668654,2021-05-05,16,B,11,21,0,10,8BBKYXO,1VHJG03,1DWRP58,,3204170000,CN,CN,8.0,A,G,17.9,21447.78
3401,62338165,2021-05-05,17,B,89,11,11,40,GPIJPW0,0KEG4YY,X1TJS5Y,VZIZJJ,7326909000,CN,CN,8.0,A,Y,10.0,15.0
3402,37649184,2021-05-05,13,B,11,21,11,40,5KNH8JV,2FLH6QK,T0FSEWW,,8414302000,JP,JP,8.0,A,E,40.0,74848.0
3403,41399383,2021-05-05,33,B,11,21,11,10,TUP3TAP,ZUBUPHH,ELGM3C8,,4112000000,IN,IN,0.0,FIN1,B,1427.0,1180699.8
3404,25403463,2021-05-05,13,B,11,21,11,50,1AUAZUK,99SFLDP,H1G0W2G,MC8NDR,6307909000,NP,NP,10.0,A,E,41.0,94.3
3405,55073289,2021-05-05,20,B,11,21,18,40,9UJYLGT,BP0RD28,BP7XLCK,,9404290000,CN,CN,3.2,FCN1,Y,1831.0,15929.7
3406,53852059,2021-05-05,16,B,89,11,11,40,GLV0FEA,0X2HPEP,YOKCJWL,MAD31N,1504200000,PE,PE,0.0,FPE1,E,629540.0,242876532.0
3407,99756178,2021-05-05,40,B,11,21,11,10,W1QYSYB,TU0TL5U,MSF7UKK,,3402139000,JP,JP,8.0,A,E,1251.0,457240.5
3408,94638726,2021-05-05,151,B,11,24,11,40,VYTOBWO,JA8QWWW,JVN6YVC,,8542321030,US,TW,0.0,C,Y,0.3,7746.87
3409,60644764,2021-05-05,20,B,11,21,43,40,ZKB0LAL,D03WH94,8NTKCTA,VZIZJJ,6211429000,CN,KR,13.0,A,G,1.0,40.0
3410,20013115,2021-05-05,20,B,94,21,11,40,44F36R4,42XNJ7H,9B7COU9,,2904990000,KR,GB,5.5,C,Y,0.1,86.41000000000003
3411,25032659,2021-05-05,33,B,11,21,11,10,VTSHP97,XBAKX3V,TQ9NHBD,,3002904000,TW,TW,0.0,A,G,0.2,186.88
3412,64709190,2021-05-05,20,B,11,21,11,40,WOGOUHN,5EGJE47,VDLF4RZ,,4414000000,CN,CN,8.0,A,G,28.8,2053.44
3413,47359446,2021-05-05,121,B,15,21,14,10,4OSUO77,2OFTT78,3MHQ0B1,MWIDNS,6206900000,CN,CN,13.0,A,E,6.0,1737.6
3414,35693218,2021-05-05,16,B,22,21,18,50,8ZM6GUW,PJHDMUI,S7BPICV,W5AYVM,8483609000,CN,CN,8.0,A,B,1.3,543.01
3415,85755116,2021-05-05,40,B,11,21,11,40,P0PG8TK,USZKXON,6Y9VCEM,,7117191000,JP,KR,8.0,A,G,1.2,81.84
3416,29215730,2021-05-05,16,B,11,21,43,40,A50EMTT,UZRH6L4,QFKJP1C,,6204530000,CN,CN,13.0,A,Y,2.0,80.0
3417,95288669,2021-05-05,20,B,11,21,43,40,ZQLV58T,GLR8GFQ,S6FZQXK,,8703249020,US,CA,8.0,C,G,2060.0,18128.0
3418,52016635,2021-05-05,30,B,11,21,11,40,30KWO4D,EMNETIY,85BLVIG,,2106909099,CN,CN,2.4,FCN1,Y,10000.0,1265000.0
3419,43687388,2021-05-05,30,B,15,27,0,40,HP57626,PIY3G6N,O9QXSRZ,,4820900000,DK,TR,0.0,C,Y,3.0,124.5
3420,50585375,2021-05-05,62,B,11,21,14,10,XXYLIXG,IXLF4S4,NEAHM80,W6UCD9,2202992000,US,US,0.0,FUS1,E,57.0,14124.6
3421,38817785,2021-05-05,17,B,89,21,18,40,RJ7ALCT,WYOGQO7,1DKNO2M,HMATUU,7113110000,JP,JP,8.0,A,Y,2.0,581.0
3422,59227321,2021-05-05,16,B,11,21,14,40,C6MLPCX,KTO1TIC,788EQVZ,,4202221020,CN,CN,8.0,A,E,10.0,1168.0
3423,53065708,2021-05-05,16,B,11,21,11,10,6LV96I6,SY0Z3N6,GT41V6C,MAD31N,9405409000,CN,CN,8.0,A,S,36.0,370.8
3424,21165491,2021-05-05,30,B,11,21,11,40,C6MLPCX,N808ZK0,T3P85HJ,W6UCD9,9506700000,CN,CN,8.0,A,S,18.0,11322.0
3425,21416058,2021-05-05,21,B,11,21,11,50,DOA1EGY,I80HX6A,SPRSUHV,,8451502000,CN,CN,8.0,A,G,1.0,280.0
3426,36960096,2021-05-05,20,B,11,21,11,50,XCIAAPR,BBO6ILK,I1JBTX2,,8537102020,TW,TW,8.0,A,B,5.0,17683.5
3427,56734661,2021-05-05,10,B,11,21,11,10,Z7L3ZTJ,7OXU17I,JJFRWAH,,2812901000,CN,CN,0.0,FCN1,E,400.0,1448880.0
3428,60706478,2021-05-05,40,B,11,21,11,10,KWSE1HX,0J6V1EE,MOFM7EB,,8514109000,JP,JP,8.0,A,E,6500.0,5795400.0
3429,28958015,2021-05-05,40,B,15,11,11,40,5XHS2TE,Y7PU0G5,L4B6Y2G,,2103909090,CN,CN,45.0,L,G,20000.0,540000.0
3430,88836894,2021-05-05,13,B,15,21,11,10,SE2FI05,RPMLOAU,FSMG3EJ,,8544422010,JP,KR,0.0,C,Y,1.0,55.7
3431,33471359,2021-05-05,40,B,11,23,11,40,BYUUDT8,7ZC9F7T,R1ICORN,,7318290000,DE,DE,0.0,FEU1,S,15.5,837.0
3432,54521972,2021-05-05,13,B,11,21,11,10,EX4Q9G2,2YJ6NFF,V7U393R,,8516710000,CN,CN,8.0,A,Y,0.0,0.0
3433,57331887,2021-05-05,62,B,15,21,43,40,IXHDTKU,E6U7BSZ,L718WEA,MWIDNS,3923100000,VN,KR,8.0,A,G,1360.0,4352.0
3434,77074155,2021-05-05,16,B,11,21,11,10,3XYU5JE,15YD0DT,IIEC5BU,,8483909000,CN,CN,3.2,FCN1,Y,14.5,2630.3
3435,46430236,2021-05-05,16,B,11,21,11,40,329M8MQ,DI7SGL1,3QTTSV0,,2522200000,VN,VN,0.0,FAS1,E,49610.0,3661218.0
3436,19735222,2021-05-05,16,B,11,11,11,40,MBMUR6B,1OYDQ55,9SLNUSM,W6UCD9,2836500000,VN,VN,0.0,FVN1,G,20000.0,762000.0
3437,92127251,2021-05-05,40,B,59,11,43,10,EFJR7PT,PF3U3SX,1XJ7I9H,MC8NDR,8468900000,US,US,8.0,A,Y,2.4,1732.32
3438,77092575,2021-05-05,40,B,94,21,11,40,WBQKENF,4A1C98Y,K7R3CZ5,W6UCD9,5209390000,VN,VN,10.0,A,E,52.0,47205.6
3439,25574172,2021-05-05,41,B,94,21,14,10,3XYU5JE,VEAP59X,QE2HAMO,B7S0RD,3304999000,JP,JP,6.5,C,S,20.0,5354.0
3440,65211930,2021-05-05,40,B,11,21,11,40,30KWO4D,C824TYM,SS83AIA,,6204410000,CN,CN,8.1,E1,E,200.0,459720.0
3441,55470326,2021-05-05,33,B,15,21,0,10,8FIQMFG,OZK3OQA,PFU9CXM,VZIZJJ,7602000000,CO,CO,0.0,A,E,20930.0,205114.00000000003
3442,33864420,2021-05-05,30,B,11,21,11,10,WQO6QJN,OS9IHU7,H4IL2OO,,7319909000,US,CN,8.0,A,Y,2.0,23.2
3443,45335631,2021-05-06,40,B,11,21,43,40,RHMRDDK,V0UTN69,0ZF85WT,,3923290000,CN,CN,6.5,C,E,963.9,7614.81
3444,92290580,2021-05-06,20,B,11,21,11,10,QP9FXOK,S2OIAC0,37YCWFX,,9018909080,DE,DK,0.0,FEU1,E,1.5,335.85
3445,32334990,2021-05-06,40,B,11,21,11,10,6V8QPPW,39OVZ59,XX06PVV,,8542311000,KR,KR,0.0,C,E,36.0,73015.2
3446,24877680,2021-05-06,16,B,11,21,18,10,A7POIBB,XLGSXA6,81VO49A,,6211331000,CN,CN,6.9,FCN1,G,1094.2,210633.5
3447,82384275,2021-05-06,20,B,11,21,11,10,K5BUCNJ,Z0VQL5H,KDLLHDR,,3304101000,JP,JP,6.5,C,G,0.9,1519.02
3448,50825541,2021-05-06,20,B,11,21,11,10,OQY4ZUC,YVCGDWX,O28S1ID,,6404110000,JP,CN,13.0,A,S,300.0,277590.0
3449,43796634,2021-05-06,40,B,11,21,43,10,6T0AJ3G,QHQHQFV,,,8529909643,DE,VN,8.0,A,Y,60.8,2377.28
3450,13125904,2021-05-06,20,B,11,21,11,10,7KC9889,708A72F,67F0O6D,,8703239020,US,IT,8.0,C,S,2041.0,19797.7
3451,97517861,2021-05-06,20,B,11,21,11,10,6T0AJ3G,MAPYKL9,,,8529909921,TW,TW,0.0,CIT,G,45.0,77418.0
3452,13311464,2021-05-06,40,B,11,21,11,10,L77JJEG,30S068U,5B7ITK6,,307522000,VN,VN,0.0,FAS1,G,10027.8,19784849.4
3453,73757700,2021-05-06,40,B,11,21,43,40,RQQ6ONT,BFL3ETY,QPJKNS3,,8451509000,CN,CN,0.0,FCN1,E,27200.0,9084800.0
3454,68676750,2021-05-06,20,B,11,21,11,40,4ZQJB92,C34BBNS,5KSKTR0,,9405999000,US,US,0.0,FUS1,E,206.0,7045.200000000002
3455,21612862,2021-05-06,30,B,11,26,11,10,7E5Q6X6,JPYWYV1,0UGHD0R,,8703249020,US,US,0.0,FUS1,Y,1825.0,16060.000000000002
3456,68408147,2021-05-06,20,B,11,21,11,40,6T0AJ3G,FWVNMKK,,,8477591000,TW,TW,8.0,A,E,27.3,84384.3
3457,53331885,2021-05-06,20,B,11,21,11,10,43MSLZK,89JL1HY,FMSLW51,,4602120000,CN,CN,4.8,FCN1,G,52.0,20264.4
3458,28517391,2021-05-06,20,B,11,21,11,10,31R3APF,YQP2SA7,Q6EFLNC,,9027801000,SI,SI,0.0,CIT,B,950.0,2672445.0
3459,89645517,2021-05-06,30,B,11,26,43,10,SC03Z0S,ZH8J2V7,P5KJOIV,,4202199000,CN,CN,3.2,FCN1,Y,131.3,2271.49
3460,57563482,2021-05-06,40,B,11,21,11,10,X4YE5K6,IP54IJR,XOWXO9L,,8803301000,DE,KR,0.0,A,B,22.0,52054.2
3461,86631863,2021-05-06,40,B,87,21,18,40,VM0XU7O,AESOMO2,S07J714,W6UCD9,8526919090,US,US,0.0,FUS1,G,20.0,292894.0
3462,29021698,2021-05-06,40,B,11,21,43,40,D3V1AKD,HQVQSPX,9OZCBLF,,4016930000,US,US,8.0,A,Y,47.1,1290.54
3463,91987001,2021-05-06,20,B,94,21,11,10,VPGKUO3,GSIMUY5,8MFGSW6,,9018909080,FR,FR,8.0,A,E,3.6,806.0400000000002
3464,85558540,2021-05-06,20,B,11,21,18,10,00RURK1,KGKMX2Z,ZO304ZQ,,4415200000,LV,LV,0.0,FEU1,E,48000.0,24000.0
3465,29955794,2021-05-06,40,B,11,21,43,40,4NJOZ3J,OQBSZDG,6RC0XUY,,710807000,VN,VN,27.0,C,E,48000.0,12729600.0
3466,61541341,2021-05-06,30,B,11,11,11,10,5QDXGSD,3GMDNXJ,,,4016910000,CN,CN,2.4,FCN1,G,1836.0,10465.2
3467,70720500,2021-05-06,20,B,11,21,11,10,E3Q8ABV,FJAH0HK,RE6WFZ6,,301929090,CN,CN,20.0,L,G,6578.0,29716115.0
3468,16408403,2021-05-06,30,B,94,21,43,10,E0AGTLM,8148O21,9JL6HGZ,,9405409000,CN,CN,8.0,A,E,36.0,370.8
3469,96537374,2021-05-06,40,B,11,21,11,40,PF1L1IG,6ME7CNY,WPE9IK0,,8543702020,CN,CN,0.0,FCN1,G,398.0,117012.0
