,신고번호,우범여부,핵심적발
2631,82858797,0,0
2632,86527543,0,0
2633,29390592,0,0
2634,38104470,0,0
2635,23313678,0,0
2636,67915067,0,0
2637,55205201,0,0
2638,50767017,0,0
2639,23539843,1,1
2640,55196431,0,0
2641,89728365,0,0
2642,82902035,0,0
2643,17819331,0,0
2644,94975507,0,0
2645,86095187,1,1
2646,36183508,0,0
2647,81499268,0,0
2648,10243652,1,1
2649,78420425,0,0
2650,47912827,0,0
2651,86077020,0,0
2652,90032218,1,1
2653,51229060,1,1
2654,51556280,0,0
2655,86264526,0,0
2656,98089463,0,0
2657,71500023,0,0
2658,72464979,1,1
2659,78474937,0,0
2660,76384587,1,2
2661,98902919,0,0
2662,69909008,1,1
2663,74185934,1,1
2664,30367648,0,0
2665,59960067,0,0
2666,15515333,1,2
2667,35443980,0,0
2668,34730759,0,0
2669,21746681,0,0
2670,74281116,0,0
2671,46475036,0,0
2672,67647937,0,0
2673,91233776,0,0
2674,19315394,0,0
2675,90901767,0,0
2676,39651686,1,1
2677,11193860,0,0
2678,58704211,0,0
2679,61555122,0,0
2680,66007542,1,1
2681,28194516,0,0
2682,27291592,0,0
2683,37924479,1,1
2684,84986748,0,0
2685,65478107,0,0
2686,83893535,1,1
2687,64676124,0,0
2688,87660539,0,0
2689,91434922,0,0
2690,40361976,0,0
2691,49000119,0,0
2692,49042343,0,0
2693,78520257,0,0
2694,38554510,0,0
2695,45718705,0,0
2696,63815271,0,0
2697,83883723,0,0
2698,79518877,0,0
2699,76685314,1,1
2700,12000518,0,0
2701,41183539,0,0
2702,69869209,0,0
2703,34122652,0,0
2704,31258881,0,0
2705,53914176,0,0
2706,70465821,0,0
2707,70031708,0,0
2708,54427860,1,2
2709,38708903,0,0
2710,13667343,0,0
2711,49432802,0,0
2712,69836217,1,1
2713,70749140,0,0
2714,97926257,0,0
2715,30525567,0,0
2716,72605666,0,0
2717,17738751,0,0
2718,84495885,0,0
2719,56859528,0,0
2720,23520984,0,0
2721,91227399,1,1
2722,15922379,0,0
2723,42519318,1,2
2724,64413152,0,0
2725,76001636,0,0
2726,44121204,0,0
2727,38599310,0,0
2728,43779095,0,0
2729,52792596,1,2
2730,18786728,0,0
2731,95441470,0,0
2732,95041312,1,1
2733,90927938,1,1
2734,42244293,0,0
2735,25421924,0,0
2736,29987479,0,0
2737,89664042,1,1
2738,44811004,0,0
2739,42480684,0,0
2740,75111333,0,0
2741,62583055,0,0
2742,67055036,1,1
2743,38165465,0,0
2744,75197017,0,0
2745,85828210,0,0
2746,18982647,0,0
2747,44515969,0,0
2748,31782277,0,0
2749,27023435,0,0
2750,84506230,0,0
2751,22742521,1,1
2752,92579051,0,0
2753,28052279,0,0
2754,19079647,1,1
2755,94406668,1,1
2756,76454751,0,0
2757,34658741,0,0
2758,92573673,0,0
2759,49975319,0,0
2760,13435411,0,0
2761,98441140,0,0
2762,97113709,1,1
2763,48935446,0,0
2764,77805413,1,1
2765,30703160,0,0
2766,26773208,1,1
2767,46768254,0,0
2768,71167659,1,1
2769,82620772,0,0
2770,75772206,0,0
2771,43592674,0,0
2772,86593253,0,0
2773,92999851,0,0
2774,34902132,0,0
2775,80754637,1,1
2776,64241917,0,0
2777,56963635,0,0
2778,66532680,0,0
2779,81781276,0,0
2780,83933799,1,1
2781,96346977,0,0
2782,68257267,0,0
2783,59336814,0,0
2784,61505085,0,0
2785,66963310,0,0
2786,81529797,0,0
2787,83722843,0,0
2788,62035506,0,0
2789,83744528,0,0
2790,62056382,1,1
2791,45337392,1,1
2792,21838655,0,0
2793,30439683,0,0
2794,18651499,0,0
2795,28453842,0,0
2796,13263032,0,0
2797,69194554,0,0
2798,67928925,0,0
2799,40776080,0,0
2800,60588357,0,0
2801,24538397,0,0
2802,17220335,0,0
2803,12087403,0,0
2804,67885341,0,0
2805,73610833,0,0
2806,46777583,0,0
2807,25897836,0,0
2808,24593007,0,0
2809,47028505,0,0
2810,99181241,0,0
2811,80063401,0,0
2812,70052794,0,0
2813,87166926,0,0
2814,18022989,0,0
2815,29030264,0,0
2816,30530598,0,0
2817,45513978,0,0
2818,97810219,0,0
2819,62818646,0,0
2820,20920259,1,1
2821,59887209,1,1
2822,96174834,0,0
2823,80152246,0,0
2824,95162538,0,0
2825,58807132,0,0
2826,20080389,0,0
2827,31249386,0,0
2828,41228592,0,0
2829,79925553,0,0
2830,25093011,0,0
2831,37399711,0,0
2832,15350961,0,0
2833,33227016,0,0
2834,95309683,0,0
2835,52577809,0,0
2836,28642578,0,0
2837,76738657,0,0
2838,94145862,0,0
2839,35654092,0,0
2840,64483344,0,0
2841,95826710,0,0
2842,82721406,0,0
2843,38928197,0,0
2844,60792304,0,0
2845,81067874,0,0
2846,14246030,0,0
2847,12625246,0,0
2848,59986979,0,0
2849,85306965,1,1
2850,39666127,0,0
2851,71720990,0,0
2852,96866228,0,0
2853,36568041,1,1
2854,51771332,0,0
2855,40044814,1,1
2856,57526452,0,0
2857,88455025,1,1
2858,57633910,0,0
2859,78837559,0,0
2860,84473358,0,0
2861,79772474,0,0
2862,51247936,0,0
2863,72130021,0,0
2864,73240430,0,0
2865,94968672,0,0
2866,27158538,1,1
2867,99094679,0,0
2868,62950358,1,1
2869,60262263,1,1
2870,29316361,0,0
2871,93766967,0,0
2872,61874712,0,0
2873,15976666,0,0
2874,38601830,0,0
2875,28536816,1,1
2876,56080227,1,1
2877,91803992,0,0
2878,71657371,0,0
2879,85424244,0,0
2880,65198686,0,0
2881,36389295,0,0
2882,62701332,1,1
2883,43136229,0,0
2884,42381624,0,0
2885,49721975,0,0
2886,98232808,0,0
2887,66484181,0,0
2888,84776475,1,1
2889,51338711,0,0
2890,67233356,0,0
2891,64835102,0,0
2892,15379096,0,0
2893,76171668,0,0
2894,79719170,0,0
2895,30698409,0,0
2896,41033327,0,0
2897,77241201,0,0
2898,29774025,0,0
2899,23618450,0,0
2900,67073234,0,0
2901,81867565,0,0
2902,66754462,0,0
2903,50229010,0,0
2904,78606281,0,0
2905,22784837,0,0
2906,75003025,0,0
2907,65889466,1,1
2908,14586851,0,0
2909,38484147,1,1
2910,64588020,0,0
2911,25262199,0,0
2912,68796820,0,0
2913,14115547,1,1
2914,99057931,1,1
2915,54794554,1,1
2916,56847067,0,0
2917,28963984,0,0
2918,53458686,0,0
2919,74412192,0,0
2920,15888671,0,0
2921,39427950,0,0
2922,75272700,0,0
2923,25530465,0,0
2924,42232058,0,0
2925,84704019,0,0
2926,62097335,0,0
2927,37637988,0,0
2928,73499774,0,0
2929,97061860,0,0
2930,81219315,0,0
2931,15293118,0,0
2932,68079505,0,0
2933,88483819,1,1
2934,50913129,0,0
2935,11136477,0,0
2936,14467760,1,1
2937,59061788,0,0
2938,39694577,1,1
2939,40684587,1,1
2940,80716547,0,0
2941,43651910,0,0
2942,35981722,0,0
2943,73750870,0,0
2944,22811723,0,0
2945,76773248,1,1
2946,90848700,0,0
2947,31782050,0,0
2948,49192190,0,0
2949,53383870,0,0
2950,75909664,0,0
2951,83016970,0,0
2952,51957331,0,0
2953,87004383,0,0
2954,35086863,0,0
2955,79960082,0,0
2956,69380145,0,0
2957,68081225,0,0
2958,85081651,0,0
2959,82838880,0,0
2960,10297869,0,0
2961,22183695,0,0
2962,44494870,1,1
2963,70159234,0,0
2964,19301637,0,0
2965,19097764,1,1
2966,84188524,0,0
2967,28836484,1,1
2968,58551742,0,0
2969,61497171,1,1
2970,96304180,0,0
2971,53407393,0,0
2972,40079604,0,0
2973,52326712,0,0
2974,34856872,0,0
2975,76805097,0,0
2976,45701834,0,0
2977,26634598,0,0
2978,34822031,0,0
2979,93283187,0,0
2980,44879926,0,0
2981,53433468,0,0
2982,97766398,0,0
2983,69496946,1,1
2984,51047955,0,0
2985,85993887,0,0
2986,44080897,0,0
2987,69678297,0,0
2988,91226884,0,0
2989,53495159,1,1
2990,13713448,0,0
2991,91440955,0,0
2992,31426551,0,0
2993,45188432,0,0
2994,76164456,0,0
2995,64229952,0,0
2996,77959314,0,0
2997,10259729,1,1
2998,97414789,0,0
2999,26320889,0,0
3000,75969728,0,0
3001,69515102,0,0
3002,68126411,0,0
3003,31842815,0,0
3004,69078752,0,0
3005,63584146,0,0
3006,48399985,0,0
3007,45643361,0,0
3008,84437794,0,0
3009,14488142,1,1
3010,23150417,0,0
3011,22839285,0,0
3012,28483994,0,0
3013,11676030,0,0
3014,28769842,0,0
3015,26169046,0,0
3016,53691481,0,0
3017,88049339,0,0
3018,68264205,0,0
3019,20702126,0,0
3020,94837531,0,0
3021,51148910,0,0
3022,86166789,0,0
3023,71951296,0,0
3024,33651559,0,0
3025,90963097,0,0
3026,32357197,0,0
3027,15804055,0,0
3028,96687735,0,0
3029,87403792,1,1
3030,50670799,0,0
3031,73940076,0,0
3032,56581486,0,0
3033,40192782,0,0
3034,60485356,0,0
3035,84474075,0,0
3036,49698161,0,0
3037,63356648,0,0
3038,34035632,1,1
3039,40552747,0,0
3040,48555820,0,0
3041,34121271,0,0
3042,75406828,0,0
3043,22277618,0,0
3044,21915156,0,0
3045,79199543,0,0
3046,57620412,0,0
3047,34008419,0,0
3048,41845070,0,0
3049,31169009,1,1
3050,15602806,0,0
3051,77778255,0,0
3052,76405293,0,0
3053,67602225,0,0
3054,99534075,0,0
3055,90289687,0,0
3056,62734066,0,0
3057,85091152,0,0
3058,51465298,0,0
3059,34048196,0,0
3060,81247572,0,0
3061,31378396,0,0
3062,28872705,0,0
3063,96634104,0,0
3064,12835026,0,0
3065,87654153,0,0
3066,93828757,0,0
3067,38355649,1,1
3068,86450494,0,0
3069,63816632,0,0
3070,84498334,0,0
3071,34770160,0,0
3072,48683458,0,0
3073,41984973,1,1
3074,80018252,1,1
3075,46174872,0,0
3076,52745393,0,0
3077,10863271,0,0
3078,56151908,0,0
3079,67490366,0,0
3080,78354560,1,1
3081,71992688,0,0
3082,96693028,0,0
3083,58252033,0,0
3084,43574207,0,0
3085,15595700,0,0
3086,53840301,0,0
3087,64269403,0,0
3088,12406468,0,0
3089,52460411,0,0
3090,56106343,0,0
3091,10290827,0,0
3092,49157231,0,0
3093,93289606,0,0
3094,90963617,0,0
3095,47782225,1,1
3096,72525081,1,1
3097,64940925,0,0
3098,86694968,0,0
3099,99404521,0,0
3100,92117913,0,0
3101,88544113,1,1
3102,89744342,0,0
3103,68803704,0,0
3104,17978846,0,0
3105,46284836,0,0
3106,96162643,0,0
3107,20851878,0,0
3108,63529851,0,0
3109,31079997,0,0
3110,77292521,0,0
3111,53292786,0,0
3112,57495706,1,1
3113,34788941,1,1
3114,88605738,0,0
3115,26354611,1,1
3116,11413907,0,0
3117,72941887,0,0
3118,47896799,0,0
3119,88955817,0,0
3120,51450519,0,0
3121,60693569,0,0
3122,34861655,0,0
3123,40743559,0,0
3124,28625651,0,0
3125,97370275,0,0
3126,55430345,0,0
3127,51667151,1,1
3128,35575698,0,0
3129,20880105,0,0
3130,83011552,1,1
3131,21329977,0,0
3132,57648570,0,0
3133,98222490,0,0
3134,19802457,0,0
3135,26323886,1,1
3136,29638352,0,0
3137,52570701,1,1
3138,79276791,1,1
3139,93645649,1,1
3140,49410055,0,0
3141,52320586,0,0
3142,71622863,0,0
3143,52302488,0,0
3144,33789212,0,0
3145,74406565,0,0
3146,65196147,0,0
3147,56710745,0,0
3148,85412813,0,0
3149,66656078,0,0
3150,17791034,0,0
3151,84465909,0,0
3152,32688508,0,0
3153,15076726,0,0
3154,47226013,0,0
3155,78607138,0,0
3156,99105879,1,1
3157,47048467,0,0
3158,97514985,0,0
3159,33143607,1,1
3160,83882088,0,0
3161,24114141,0,0
3162,51426082,0,0
3163,37837288,0,0
3164,59736515,0,0
3165,77114638,0,0
3166,67531794,0,0
3167,34556616,1,1
3168,51453548,1,1
3169,69341952,0,0
3170,80912342,1,1
3171,87731563,1,1
3172,32280211,0,0
3173,79613261,0,0
3174,34909243,0,0
3175,83247004,0,0
3176,37786656,0,0
3177,86242233,0,0
3178,64078410,1,1
3179,94669643,0,0
3180,46594769,0,0
3181,77841740,1,1
3182,47420674,0,0
3183,85768080,0,0
3184,66956964,0,0
3185,90119988,0,0
3186,69399466,0,0
3187,69064088,1,1
3188,78032059,0,0
3189,50701224,0,0
3190,94242279,0,0
3191,53570432,0,0
3192,37162536,0,0
3193,17930104,0,0
3194,94325636,0,0
3195,79682370,0,0
3196,84611307,0,0
3197,15337128,0,0
3198,25897672,0,0
3199,75863011,0,0
3200,96951557,0,0
3201,41789514,0,0
3202,68512575,0,0
3203,17873017,0,0
3204,46090580,0,0
3205,77764969,0,0
3206,17372159,0,0
3207,96203379,0,0
3208,23522033,0,0
3209,12920318,0,0
3210,86983855,0,0
3211,57260590,0,0
3212,70769282,0,0
3213,26949162,0,0
3214,87660010,0,0
3215,96792346,0,0
3216,30008014,0,0
3217,34730599,0,0
3218,30897045,0,0
3219,22926038,0,0
3220,89339124,0,0
3221,88954883,0,0
3222,31265368,0,0
3223,77721518,0,0
3224,17311882,0,0
3225,55442273,0,0
3226,10177421,1,1
3227,86565960,1,1
3228,41056496,0,0
3229,43388549,0,0
3230,96284785,0,0
3231,94105851,0,0
3232,96234203,0,0
3233,97267588,0,0
3234,19799734,0,0
3235,16439889,1,1
3236,58535419,0,0
3237,15386154,0,0
3238,30373970,0,0
3239,58644549,0,0
3240,73440990,1,1
3241,40051111,1,1
3242,53566344,0,0
3243,81926092,0,0
3244,46602577,1,1
3245,92198608,0,0
3246,35290866,0,0
3247,85900918,0,0
3248,10963404,0,0
3249,45049210,0,0
3250,34343365,0,0
3251,15086819,0,0
3252,25965850,0,0
3253,69098951,0,0
3254,16770225,0,0
3255,19175760,1,1
3256,97176743,0,0
3257,10484646,0,0
3258,73069203,0,0
3259,65504300,0,0
3260,98797423,1,1
3261,94826135,1,1
3262,40380236,0,0
3263,40208517,0,0
3264,70443244,1,1
3265,75973499,0,0
3266,63932729,0,0
3267,17075336,1,1
3268,97331403,0,0
3269,12266331,0,0
3270,77302127,0,0
3271,15431080,0,0
3272,95489087,0,0
3273,54282872,0,0
3274,73671397,1,1
3275,83112440,1,1
3276,84108615,0,0
3277,92704118,0,0
3278,43661575,0,0
3279,62525080,0,0
3280,25645073,0,0
3281,59745032,0,0
3282,91129847,0,0
3283,81079802,0,0
3284,25089474,0,0
3285,84472548,0,0
3286,57700717,0,0
3287,95663334,0,0
3288,82001988,0,0
3289,72534164,0,0
3290,30815759,0,0
3291,25196279,0,0
3292,26303576,0,0
3293,84353650,1,1
3294,40721452,0,0
3295,50680879,0,0
3296,12826950,0,0
3297,50265175,1,1
3298,50811343,0,0
3299,52997925,0,0
3300,27080653,0,0
3301,22471812,0,0
3302,65121891,0,0
3303,77990816,0,0
3304,27146290,0,0
3305,53466456,1,1
3306,52898123,0,0
3307,14325666,0,0
3308,77835374,0,0
3309,10885415,0,0
3310,33379463,0,0
3311,46467382,0,0
3312,95766347,0,0
3313,60121831,1,1
3314,59819110,0,0
3315,43738189,0,0
3316,84116766,0,0
3317,69976120,0,0
3318,94733806,1,1
3319,36899141,0,0
3320,45573940,0,0
3321,29382839,0,0
3322,17078801,0,0
3323,11332135,0,0
3324,48589830,0,0
3325,42531649,0,0
3326,52529746,0,0
3327,78949311,1,1
3328,32928565,0,0
3329,34312225,0,0
3330,33537673,0,0
3331,99784694,0,0
3332,11473816,0,0
3333,27993720,1,1
3334,86838095,0,0
3335,48014405,0,0
3336,93085876,0,0
3337,97791993,1,1
3338,69555875,0,0
3339,75374197,0,0
3340,45454132,0,0
3341,83820283,0,0
3342,60150290,0,0
3343,97145316,1,1
3344,37011026,0,0
3345,34926395,0,0
3346,91948136,1,1
3347,20418154,0,0
3348,87032408,0,0
3349,49991255,0,0
3350,55043321,0,0
3351,95000476,0,0
3352,50728688,0,0
3353,32253089,1,1
3354,78550312,0,0
3355,24729271,0,0
3356,36639949,1,1
3357,83942459,0,0
3358,99167782,1,1
3359,78917246,0,0
3360,37969353,0,0
3361,24932510,1,1
3362,27318637,0,0
3363,21969519,0,0
3364,79919829,0,0
3365,86065270,0,0
3366,58838082,0,0
3367,32032987,0,0
3368,70702218,0,0
3369,29130404,0,0
3370,84543180,0,0
3371,81724191,0,0
3372,69225293,0,0
3373,87717387,0,0
3374,15542095,0,0
3375,95332433,0,0
3376,64957817,0,0
3377,34124780,0,0
3378,57042424,0,0
3379,31720316,0,0
3380,58601618,0,0
3381,75131519,0,0
3382,46515321,1,2
3383,29370652,0,0
3384,33920128,0,0
3385,88606081,0,0
3386,52204742,0,0
3387,38724651,1,1
3388,38470839,0,0
3389,76699580,0,0
3390,76956055,1,1
3391,41732486,0,0
3392,76698029,0,0
3393,38213627,1,1
3394,43289109,0,0
3395,23772394,0,0
3396,83457369,0,0
3397,83388324,0,0
3398,84539934,0,0
3399,44487881,0,0
3400,40668654,0,0
3401,62338165,0,0
3402,37649184,0,0
3403,41399383,0,0
3404,25403463,0,0
3405,55073289,0,0
3406,53852059,0,0
3407,99756178,0,0
3408,94638726,0,0
3409,60644764,0,0
3410,20013115,0,0
3411,25032659,0,0
3412,64709190,0,0
3413,47359446,1,1
3414,35693218,0,0
3415,85755116,0,0
3416,29215730,0,0
3417,95288669,0,0
3418,52016635,0,0
3419,43687388,1,1
3420,50585375,1,1
3421,38817785,0,0
3422,59227321,0,0
3423,53065708,0,0
3424,21165491,0,0
3425,21416058,0,0
3426,36960096,1,1
3427,56734661,0,0
3428,60706478,0,0
3429,28958015,0,0
3430,88836894,0,0
3431,33471359,0,0
3432,54521972,0,0
3433,57331887,1,1
3434,77074155,1,1
3435,46430236,0,0
3436,19735222,0,0
3437,92127251,0,0
3438,77092575,0,0
3439,25574172,0,0
3440,65211930,0,0
3441,55470326,0,0
3442,33864420,0,0
3443,45335631,0,0
3444,92290580,1,1
3445,32334990,0,0
3446,24877680,0,0
3447,82384275,0,0
3448,50825541,1,1
3449,43796634,0,0
3450,13125904,0,0
3451,97517861,0,0
3452,13311464,0,0
3453,73757700,0,0
3454,68676750,0,0
3455,21612862,0,0
3456,68408147,0,0
3457,53331885,0,0
3458,28517391,0,0
3459,89645517,1,1
3460,57563482,0,0
3461,86631863,0,0
3462,29021698,0,0
3463,91987001,1,1
3464,85558540,0,0
3465,29955794,0,0
3466,61541341,0,0
3467,70720500,0,0
3468,16408403,0,0
3469,96537374,0,0
3470,99658825,0,0
3471,51095518,1,1
3472,76419400,0,0
3473,76246863,0,0
3474,89368582,0,0
3475,42457603,0,0
3476,45682382,1,1
3477,68105393,0,0
3478,51140740,0,0
3479,44262766,0,0
3480,67256210,1,1
3481,96691755,1,1
3482,37730236,0,0
3483,26680176,0,0
3484,16799011,0,0
3485,22831783,0,0
3486,16354054,1,1
3487,85757326,0,0
3488,48625262,0,0
3489,51676420,1,1
3490,52855689,0,0
3491,64105552,0,0
3492,73802364,0,0
3493,87679180,1,2
3494,81373743,0,0
3495,47912912,0,0
3496,70901173,0,0
3497,80250160,1,1
3498,75195301,0,0
3499,81491334,1,1
3500,73679773,0,0
3501,68018895,0,0
3502,74489087,1,1
3503,28880919,0,0
3504,50285199,0,0
3505,62549585,0,0
3506,43091503,0,0
3507,45430986,0,0
3508,92929964,0,0
3509,10223984,0,0
3510,47081968,0,0
3511,78899387,0,0
3512,17654883,0,0
3513,99860263,0,0
3514,47497909,0,0
3515,98299929,0,0
3516,94346093,0,0
3517,11163108,0,0
3518,32008374,1,1
3519,94733075,1,1
3520,36382254,0,0
3521,68647746,0,0
3522,14257186,0,0
3523,24409378,0,0
3524,73822673,1,1
3525,29176027,0,0
3526,12007324,0,0
3527,10953306,0,0
3528,94909327,0,0
3529,78118799,0,0
3530,25240395,1,1
3531,48552524,1,1
3532,51021072,0,0
3533,42633348,0,0
3534,22625726,0,0
3535,81465492,0,0
3536,82610867,0,0
3537,62882900,1,1
3538,85294421,0,0
3539,54321661,0,0
3540,82669493,1,1
3541,53652433,0,0
3542,97843051,0,0
3543,26698444,0,0
3544,40017076,1,1
3545,42228297,0,0
3546,18071003,0,0
3547,20701262,0,0
3548,29589657,0,0
3549,80451739,0,0
3550,30355502,0,0
3551,65178493,0,0
3552,71626619,1,1
3553,40132203,0,0
3554,50562177,0,0
3555,97597571,0,0
3556,18717608,0,0
3557,67995554,0,0
3558,51517617,0,0
3559,94701375,0,0
3560,32610058,0,0
3561,57673118,1,1
3562,92646231,0,0
3563,62768054,0,0
3564,36601682,0,0
3565,60926369,1,1
3566,73585618,1,1
3567,10452183,0,0
3568,16018559,0,0
3569,10632088,0,0
3570,11171812,1,1
3571,54749257,0,0
3572,10164601,0,0
3573,39432448,0,0
3574,17298572,1,1
3575,22705930,0,0
3576,47365747,0,0
3577,35663520,0,0
3578,86706845,1,1
3579,66565286,0,0
3580,78097364,0,0
3581,97236276,0,0
3582,92960723,1,1
3583,28952371,0,0
3584,35065955,0,0
3585,91992319,0,0
3586,90212312,0,0
3587,21306363,0,0
3588,53099500,0,0
3589,93819554,0,0
3590,18572605,0,0
3591,11060183,1,1
3592,33734297,0,0
3593,21695336,0,0
3594,13834873,0,0
3595,76512551,0,0
3596,83912091,0,0
3597,72836923,0,0
3598,76630732,0,0
3599,30639487,1,1
3600,79617469,0,0
3601,17935970,0,0
3602,46670022,0,0
3603,28975599,0,0
3604,71517064,0,0
3605,44555222,1,1
3606,12294038,0,0
3607,49592027,0,0
3608,92731363,0,0
3609,18385972,0,0
3610,88858940,0,0
3611,14784818,0,0
3612,47386228,1,2
3613,17113177,0,0
3614,29987169,0,0
3615,39682160,0,0
3616,76191269,0,0
3617,54981133,0,0
3618,38729635,0,0
3619,58052766,0,0
3620,67395884,0,0
3621,44996479,1,1
3622,61754088,1,1
3623,70457123,0,0
3624,28853472,0,0
3625,32712233,0,0
3626,99788843,1,1
3627,78574206,0,0
3628,81531887,0,0
3629,28585828,1,1
3630,27255074,1,1
3631,12979110,0,0
3632,92113118,1,1
3633,97021804,0,0
3634,11303463,0,0
3635,59318892,0,0
3636,76948538,0,0
3637,48814831,0,0
3638,50652166,0,0
3639,85854838,0,0
3640,31387007,0,0
3641,18537861,0,0
3642,71175750,0,0
3643,20849845,1,1
3644,67975239,0,0
3645,35643053,0,0
3646,91442278,0,0
3647,26932823,1,1
3648,57956571,0,0
3649,96059846,0,0
3650,80002070,0,0
3651,48340249,0,0
3652,69064203,0,0
3653,35214713,1,1
3654,16130741,1,1
3655,50670504,0,0
3656,41368557,0,0
3657,41938497,1,1
3658,63629998,0,0
3659,75985965,0,0
3660,73678744,0,0
3661,52298763,1,1
3662,44949062,0,0
3663,12795856,0,0
3664,33184818,0,0
3665,17606982,0,0
3666,69774164,1,1
3667,44777020,1,1
3668,61537150,0,0
3669,51578609,0,0
3670,66775086,0,0
3671,97515797,1,1
3672,23683930,0,0
3673,74487974,0,0
3674,15272454,1,1
3675,61592419,0,0
3676,43310797,0,0
3677,50076033,0,0
3678,61254602,0,0
3679,99286630,0,0
3680,46463458,0,0
3681,83071001,1,1
3682,35586940,0,0
3683,24880294,0,0
3684,60158596,0,0
3685,83846357,1,1
3686,26656569,0,0
3687,73451480,1,1
3688,89471639,0,0
3689,87327471,0,0
3690,59650611,0,0
3691,68718614,1,1
3692,60692733,0,0
3693,84125702,0,0
3694,66738148,0,0
3695,12586721,0,0
3696,66149136,1,1
3697,13701174,0,0
3698,17527671,0,0
3699,27658024,1,1
3700,53179665,0,0
3701,93492610,0,0
3702,77014744,0,0
3703,68759166,0,0
3704,74428395,1,1
3705,34980542,0,0
3706,86054231,0,0
3707,69065081,0,0
3708,73537636,1,1
3709,30545253,0,0
3710,34465631,0,0
3711,53797127,0,0
3712,85891246,0,0
3713,71743894,0,0
3714,14325909,0,0
3715,83976014,0,0
3716,90896961,0,0
3717,85003456,0,0
3718,41897280,0,0
3719,14216530,0,0
3720,99158343,0,0
3721,54924187,0,0
3722,59195426,0,0
3723,47421962,1,1
3724,11891922,0,0
3725,14428755,0,0
3726,88274549,0,0
3727,39886597,0,0
3728,40363653,1,1
3729,46214287,0,0
3730,89025514,0,0
3731,65507150,0,0
3732,98743893,0,0
3733,24818991,1,1
3734,12995837,0,0
3735,55007505,0,0
3736,21476352,0,0
3737,39165696,0,0
3738,39481994,0,0
3739,32849635,0,0
3740,18363969,1,1
3741,44648403,0,0
3742,52764289,0,0
3743,85672513,0,0
3744,66668091,0,0
3745,50534704,0,0
3746,77294482,0,0
3747,75314004,0,0
3748,40990956,0,0
3749,71872160,1,1
3750,91929499,0,0
3751,45522357,0,0
3752,79857428,0,0
3753,72789367,0,0
3754,95047865,0,0
3755,64759057,0,0
3756,87015494,0,0
3757,34166687,0,0
3758,87999334,0,0
3759,89648889,0,0
3760,52504662,0,0
3761,30955012,1,1
3762,11117068,0,0
3763,73321447,0,0
3764,95179005,0,0
3765,95872452,0,0
3766,91070646,0,0
3767,16709563,0,0
3768,77922463,0,0
3769,62508975,1,1
3770,35582805,0,0
3771,33970972,0,0
3772,86080069,0,0
3773,63537773,0,0
3774,53480262,1,1
3775,30603202,0,0
3776,32709822,0,0
3777,89072194,1,1
3778,14229656,0,0
3779,14869209,0,0
3780,28486752,0,0
3781,80865488,0,0
3782,38386394,0,0
3783,76486763,0,0
3784,25191135,1,1
3785,82227168,0,0
3786,23777117,0,0
3787,73681280,0,0
3788,93868859,0,0
3789,55473069,0,0
3790,41784652,0,0
3791,79227841,0,0
3792,75128137,0,0
3793,21345718,0,0
3794,91157767,0,0
3795,25609243,0,0
3796,84761469,0,0
3797,73899064,0,0
3798,86874865,0,0
3799,55343848,0,0
3800,55878532,0,0
3801,67744669,0,0
3802,67328764,0,0
3803,92326693,0,0
3804,99036968,1,1
3805,71314466,0,0
3806,27914473,0,0
3807,72656489,0,0
3808,21869736,1,1
3809,94281057,0,0
3810,64869593,0,0
3811,50367989,0,0
3812,33714662,0,0
3813,82712916,0,0
3814,68446333,0,0
3815,53985519,0,0
3816,69150231,0,0
3817,18541218,0,0
3818,84009492,0,0
3819,83183955,0,0
3820,12605054,0,0
3821,15462582,0,0
3822,88511832,0,0
3823,36523373,0,0
3824,30239083,0,0
3825,52848301,0,0
3826,74905555,0,0
3827,48524664,0,0
3828,87609082,0,0
3829,41050597,0,0
3830,14083309,1,1
3831,17491545,0,0
3832,70749825,0,0
3833,85082562,0,0
3834,89091720,0,0
3835,43269207,0,0
3836,28264603,0,0
3837,16495885,0,0
3838,29130578,0,0
3839,95963931,0,0
3840,77044192,0,0
3841,42383814,0,0
3842,53607360,0,0
3843,85646270,1,1
3844,20042074,0,0
3845,11303704,0,0
3846,69032266,0,0
3847,33654090,0,0
3848,57443416,0,0
3849,87068988,0,0
3850,68093662,0,0
3851,80765330,0,0
3852,56945748,0,0
3853,27016969,1,1
3854,73166420,0,0
3855,27555944,0,0
3856,84970264,1,1
3857,61475696,0,0
3858,70592206,0,0
3859,59451809,0,0
3860,89362362,0,0
3861,22999649,1,1
3862,29567347,0,0
3863,94661566,0,0
3864,94145614,0,0
3865,69352575,0,0
3866,66342463,0,0
3867,26475527,0,0
3868,91637050,0,0
3869,13284183,0,0
3870,68868704,0,0
3871,87536796,0,0
3872,68301483,1,1
3873,20448727,0,0
3874,93180208,0,0
3875,21169300,1,1
3876,23660608,0,0
3877,67071233,0,0
3878,28812649,1,1
3879,59075393,0,0
3880,24579247,0,0
3881,65323572,1,1
3882,39112778,0,0
3883,76825455,0,0
3884,57443498,0,0
3885,32377666,0,0
3886,60624528,1,1
3887,36303167,0,0
3888,30892772,0,0
3889,89646633,1,1
3890,12038904,0,0
3891,55870515,0,0
3892,84500821,0,0
3893,65797475,1,1
3894,11453471,0,0
3895,49346332,1,1
3896,66702912,0,0
3897,28117322,0,0
3898,66882974,1,1
3899,23827218,0,0
3900,89710254,0,0
3901,57233501,0,0
